ano,sigla_uf,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2017,RN,publica,fundamental,iniciais (1-5),88,0.88423097,195.82,188.13,5.1264229,4.5,4.1
2017,RN,total,fundamental,finais (6-9),77,0.77608401,248.11,249.22,4.955833,3.8,4.3
2017,RN,total,fundamental,iniciais (1-5),90.4,0.90534598,205.66,198.89,5.510169,5,4.4
2017,RN,total,medio,todos (1-4),75.4,0.79347199,255,253.77,4.0700669,3.2,4.3
2017,RO,estadual,fundamental,finais (6-9),91.1,0.91147101,258.94,260.52,5.3245001,4.9,4.7
2017,RO,estadual,fundamental,iniciais (1-5),93.9,0.94612497,231.03,222.02,6.4156761,6.1,5.2
2017,RO,estadual,medio,todos (1-4),84.2,0.84977698,268.04,264.91,4.41998,3.8,4.3
2017,RO,privada,fundamental,finais (6-9),97,0.96950001,304.27,298.3,6.7098331,6.5,7
2017,RO,privada,fundamental,iniciais (1-5),99.3,0.99276602,252.57,243.16,7.2116032,7.2,7
2017,RO,privada,medio,todos (1-4),93.1,0.94959497,319,308.61,5.7899108,5.5,6.2
2017,RO,publica,fundamental,finais (6-9),90.2,0.90327901,258.8,260.42,5.3204999,4.8,4.6
2017,RO,publica,fundamental,iniciais (1-5),92.5,0.92885602,222.74,213.21,6.096827,5.7,5.2
2017,RO,total,fundamental,finais (6-9),90.6,0.90780097,262.58,263.55,5.435833,4.9,4.9
2017,RO,total,fundamental,iniciais (1-5),93.1,0.93407601,225.44,215.91,6.1977129,5.8,5.3
2017,RO,total,medio,todos (1-4),85.1,0.87349802,272.02,268.32,4.5270758,4,4.5
2017,RR,estadual,fundamental,finais (6-9),86,0.85967302,237.36,238.5,4.5978332,4,4.7
2017,RR,estadual,fundamental,iniciais (1-5),93.3,0.93079001,,,,,5.2
2017,RR,estadual,medio,todos (1-4),79.5,0.83684999,249.19,249.05,3.9176669,3.3,4.6
2017,RR,privada,fundamental,finais (6-9),95,0.949139,295.17,287.08,6.3709998,6,7.2
2017,RR,privada,fundamental,iniciais (1-5),99.3,0.99197602,251.74,241.41,7.1639109,7.1,7.3
2017,RR,privada,medio,todos (1-4),95.3,0.96175301,311.86,301,5.5756989,5.4,6
2017,RR,publica,fundamental,finais (6-9),86.1,0.86142802,238.11,239.1,4.6201668,4,4.7
2017,RR,publica,fundamental,iniciais (1-5),93,0.92908102,217.55,202.78,5.8083072,5.4,5.3
2017,RR,total,fundamental,finais (6-9),86.7,0.86694199,242.69,242.96,4.7610002,4.1,4.9
2017,RR,total,fundamental,iniciais (1-5),93.6,0.93441302,220.5,206.13,5.9254289,5.5,5.4
2017,RR,total,medio,todos (1-4),81.4,0.84566802,256.73,255.32,4.1174278,3.5,4.8
2017,RS,estadual,fundamental,finais (6-9),79,0.79081601,261.88,263.3,5.4198332,4.3,5
2017,RS,estadual,fundamental,iniciais (1-5),91.4,0.91639,224.52,216.63,6.1932411,5.7,5.8
2017,RS,estadual,medio,todos (1-4),69.9,0.73737597,272.82,271.23,4.5815849,3.4,4.8
2017,RS,privada,fundamental,finais (6-9),96,0.96022803,314.77,303.76,6.9758329,6.7,7.2
2017,RS,privada,fundamental,iniciais (1-5),99,0.98955297,262.33,249.5,7.5136089,7.4,7.1
2017,RS,privada,medio,todos (1-4),94.8,0.951442,338.2,321.27,6.2492361,5.9,6.8
2017,RS,publica,fundamental,finais (6-9),80.6,0.80909997,261.6,262.48,5.4013329,4.4,5.1
2017,RS,publica,fundamental,iniciais (1-5),91.9,0.91956699,222.36,213.83,6.101027,5.6,5.7
2017,RS,total,fundamental,finais (6-9),82.3,0.82595301,268.58,267.91,5.6083331,4.6,5.3
2017,RS,total,fundamental,iniciais (1-5),92.9,0.92897701,227.75,218.66,6.2916932,5.8,5.9
2017,RS,total,medio,todos (1-4),72.8,0.763147,283.41,279.23,4.8502312,3.7,5.1
2017,SC,estadual,fundamental,finais (6-9),87.7,0.87776899,263.76,262.58,5.439167,4.8,5.5
2017,SC,estadual,fundamental,iniciais (1-5),95.3,0.955185,227.58,219.85,6.3102832,6,5.9
2017,SC,estadual,medio,todos (1-4),81.1,0.83626199,266.27,262.1,4.353055,3.6,4.8
2017,SC,privada,fundamental,finais (6-9),97.8,0.97772598,310.79,297.2,6.7998328,6.6,7.1
2017,SC,privada,fundamental,iniciais (1-5),99.4,0.99419898,271.98,256.73,7.8295121,7.8,7.5
2017,SC,privada,medio,todos (1-4),96.6,0.96610498,340.69,318.11,6.236762,6,6.8
2017,SC,publica,fundamental,finais (6-9),89.5,0.89579397,267.61,266.35,5.5663328,5,5.6
2017,SC,publica,fundamental,iniciais (1-5),96.1,0.96144098,234.27,225.47,6.5405231,6.3,5.9
2017,SC,total,fundamental,finais (6-9),90.4,0.905159,272.85,270.1,5.7158332,5.2,5.7
2017,SC,total,fundamental,iniciais (1-5),96.5,0.96596402,239.25,229.6,6.7106218,6.5,6
2017,SC,total,medio,todos (1-4),83.6,0.85766602,283.69,275.22,4.7939839,4.1,5.2
2017,SE,estadual,fundamental,finais (6-9),72,0.72298503,243.55,245.19,4.8125,3.5,4.4
2017,SE,estadual,fundamental,iniciais (1-5),87.7,0.88678801,202.86,193.36,5.3560839,4.7,4.7
2017,SE,estadual,medio,todos (1-4),74.3,0.75132197,255.91,253.82,4.0835972,3.1,4.2
2017,SE,privada,fundamental,finais (6-9),94.1,0.94185799,285.36,282.42,6.1298332,5.8,6.9
2017,SE,privada,fundamental,iniciais (1-5),98.6,0.98536599,240.55,231.61,6.7718329,6.7,6.7
2017,SE,privada,medio,todos (1-4),94.4,0.94478899,319.14,310.44,5.8191228,5.5,6.6
2017,SE,publica,fundamental,finais (6-9),70,0.70980799,241.72,243.67,4.7568331,3.4,4.2
2017,SE,publica,fundamental,iniciais (1-5),84.4,0.84890699,195.78,185.88,5.0849218,4.3,4.5
2017,SE,total,fundamental,finais (6-9),74.9,0.75700098,253.57,254.19,5.129333,3.9,4.5
2017,SE,total,fundamental,iniciais (1-5),87.8,0.88107097,208.78,199.16,5.5748858,4.9,4.7
2017,SE,total,medio,todos (1-4),78,0.81993097,269.92,266.41,4.4688401,3.7,4.6
2017,SP,estadual,fundamental,finais (6-9),93.7,0.93565899,253.61,256.67,5.1715002,4.8,5.3
2017,SP,estadual,fundamental,iniciais (1-5),98.5,0.98537099,238.8,225.8,6.632709,6.5,6.1
2017,SP,estadual,medio,todos (1-4),86.6,0.86646801,263.13,265.94,4.3662982,3.8,4.6
2017,SP,privada,fundamental,finais (6-9),98,0.97974801,315.92,299.58,6.925333,6.8,7.4
2017,SP,privada,fundamental,iniciais (1-5),99.2,0.99219501,261.47,249.97,7.5057168,7.4,7.6
2017,SP,privada,medio,todos (1-4),97.3,0.97175997,330.92,315.92,6.0668988,5.9,6.8
2017,SP,publica,fundamental,finais (6-9),93.5,0.93364501,255.75,257.89,5.2275,4.9,5.3
2017,SP,publica,fundamental,iniciais (1-5),97.7,0.97704101,237.32,225.82,6.604794,6.5,6.1
2017,SP,total,fundamental,finais (6-9),94.4,0.94303602,268.16,266.5,5.5776672,5.3,5.6
2017,SP,total,fundamental,iniciais (1-5),98,0.98036301,241.88,230.38,6.7748718,6.6,6.3
2017,SP,total,medio,todos (1-4),88.3,0.902192,274.11,274.04,4.6420588,4.2,5
2017,TO,estadual,fundamental,finais (6-9),86.5,0.86481601,251.85,252.02,5.0646672,4.4,4.8
2017,TO,estadual,fundamental,iniciais (1-5),92.7,0.93243402,225.97,214.58,6.1838379,5.8,5.3
2017,TO,estadual,medio,todos (1-4),83.8,0.87135899,260.39,256.92,4.1927848,3.7,4.2
2017,TO,privada,fundamental,finais (6-9),96.5,0.96597201,302.83,292.86,6.5951672,6.4,6.4
2017,TO,privada,fundamental,iniciais (1-5),99.2,0.99159199,255.33,248.92,7.3694901,7.3,6.9
2017,TO,privada,medio,todos (1-4),94.5,0.94623703,334.82,316.95,6.1370931,5.8,6.6
2017,TO,publica,fundamental,finais (6-9),87.1,0.87235302,254.11,254.08,5.1368332,4.5,4.8
2017,TO,publica,fundamental,iniciais (1-5),93.6,0.93853801,213.88,203.94,5.759284,5.4,5.1
2017,TO,total,fundamental,finais (6-9),87.8,0.87913901,258.44,257.52,5.2661672,4.6,4.9
2017,TO,total,fundamental,iniciais (1-5),94.2,0.94328398,217.58,207.97,5.9031072,5.6,5.2
2017,TO,total,medio,todos (1-4),84.2,0.87522298,265.76,261.26,4.3333168,3.8,4.4
2019,AC,estadual,fundamental,finais (6-9),92.6,0.92599601,256.86,256.14,5.2168331,4.8,5.3
2019,AC,estadual,fundamental,iniciais (1-5),94.1,0.94150603,238.02,222.1,6.5504999,6.2,5.3
2019,AC,estadual,medio,todos (1-4),81.8,0.84338599,265.72,268.17,4.436058,3.7,4.6
2019,AC,privada,fundamental,finais (6-9),98.9,0.98898798,303.67,298.01,6.6946669,6.6,6.5
2019,AC,privada,fundamental,iniciais (1-5),99.7,0.99699903,258.1,243.6,7.3254619,7.3,7.2
2019,AC,privada,medio,todos (1-4),96.8,0.96795702,334.38,329.85,6.3238859,6.1,6.9
2019,AC,publica,fundamental,finais (6-9),92,0.92024797,256.54,255.5,5.2008328,4.8,5.1
2019,AC,publica,fundamental,iniciais (1-5),92.6,0.92554599,230.61,215.16,6.282855,5.8,5.3
2019,AC,total,fundamental,finais (6-9),92.3,0.92324799,259.48,258.16,5.2940001,4.9,5.3
2019,AC,total,fundamental,iniciais (1-5),92.9,0.92930102,232.55,217.16,6.3563042,5.9,5.4
2019,AC,total,medio,todos (1-4),82.8,0.86217201,270.17,272.11,4.5578299,3.9,4.8
2019,AL,estadual,fundamental,finais (6-9),89.9,0.89875501,247.1,247.47,4.9095001,4.4,4.2
2019,AL,estadual,fundamental,iniciais (1-5),95.1,0.95271599,206.74,195.3,5.4653192,5.2,4.9
2019,AL,estadual,medio,todos (1-4),86,0.865704,255.24,260.64,4.1761422,3.6,4.4
2019,AL,privada,fundamental,finais (6-9),96.3,0.96249902,286.11,276.48,6.0434999,5.8,6.4
2019,AL,privada,fundamental,iniciais (1-5),98.9,0.98854297,239.92,229.49,6.7214231,6.6,6.8
2019,AL,privada,medio,todos (1-4),95.3,0.95413798,304,302.14,5.4822311,5.2,5.9
2019,AL,publica,fundamental,finais (6-9),90.7,0.90934497,248.94,245.69,4.9105,4.5,4.1
2019,AL,publica,fundamental,iniciais (1-5),95.5,0.95721298,211.97,196.27,5.583086,5.3,4.3
2019,AL,total,fundamental,finais (6-9),91.6,0.91776502,256.38,251.85,5.137167,4.7,4.2
2019,AL,total,fundamental,iniciais (1-5),96.2,0.963067,218.72,204.28,5.8579478,5.6,4.5
2019,AL,total,medio,todos (1-4),86.7,0.87473202,263.82,267.95,4.406219,3.9,4.6
2019,AM,estadual,fundamental,finais (6-9),91,0.91022497,249.58,251.47,5.0176668,4.6,4.4
2019,AM,estadual,fundamental,iniciais (1-5),95.4,0.95630002,221.02,212.1,6.0437708,5.8,5.2
2019,AM,estadual,medio,todos (1-4),82.3,0.862818,248.71,255.97,4.0145178,3.5,3.8
2019,AM,privada,fundamental,finais (6-9),97.8,0.976973,289.97,288.32,6.3048329,6.2,6.9
2019,AM,privada,fundamental,iniciais (1-5),98.8,0.988392,249.1,241.3,7.111649,7,7.1
2019,AM,privada,medio,todos (1-4),96,0.96173501,308.54,310.7,5.6742792,5.5,6.5
2019,AM,publica,fundamental,finais (6-9),89.3,0.89396101,249.36,251.6,5.0161672,4.5,4.3
2019,AM,publica,fundamental,iniciais (1-5),92.6,0.92686301,214.11,202.52,5.7376571,5.3,4.9
2019,AM,total,fundamental,finais (6-9),89.8,0.89900798,252.32,254.27,5.1098328,4.6,4.5
2019,AM,total,fundamental,iniciais (1-5),93.1,0.93160301,217.46,206.25,5.8693352,5.5,5.1
2019,AM,total,medio,todos (1-4),82.9,0.86835998,251.69,258.61,4.0961828,3.6,4
2019,AP,estadual,fundamental,finais (6-9),83.5,0.83811003,233.03,238.16,4.52,3.8,5.2
2019,AP,estadual,fundamental,iniciais (1-5),88.7,0.89069998,202.07,194.13,5.354805,4.8,5
2019,AP,estadual,medio,todos (1-4),76.7,0.796978,248.72,256.64,4.0246892,3.2,4.3
2019,AP,privada,fundamental,finais (6-9),98.9,0.98848999,285.6,288.07,6.2278328,6.2,6.3
2019,AP,privada,fundamental,iniciais (1-5),99.5,0.995197,242.3,238.46,6.9298759,6.9,6.6
2019,AP,privada,medio,todos (1-4),97.7,0.97954297,301.7,299.51,5.410697,5.3,6.3
2019,AP,publica,fundamental,finais (6-9),83.2,0.83607,233.08,238.21,4.5215001,3.8,5.2
2019,AP,publica,fundamental,iniciais (1-5),90.1,0.90236902,197.58,188.66,5.1697021,4.7,5
2019,AP,total,fundamental,finais (6-9),84.6,0.84987801,238.86,243.71,4.7096672,4,5.3
2019,AP,total,fundamental,iniciais (1-5),91.1,0.91152698,202.83,194.49,5.375875,4.9,5.2
2019,AP,total,medio,todos (1-4),79.3,0.82301497,254.3,261.16,4.1707239,3.4,4.5
2019,BA,estadual,fundamental,finais (6-9),78.5,0.780388,241.16,241.33,4.7081671,3.7,4.4
2019,BA,estadual,fundamental,iniciais (1-5),86.3,0.86641401,216.16,201.86,5.7648301,5,4.6
2019,BA,estadual,medio,todos (1-4),77.5,0.77855802,253.02,256.94,4.0895729,3.2,4.3
2019,BA,privada,fundamental,finais (6-9),95.8,0.95798099,294.51,290.29,6.4134998,6.1,6.8
2019,BA,privada,fundamental,iniciais (1-5),98.5,0.98459798,239.72,229.38,6.715601,6.6,7.1
2019,BA,privada,medio,todos (1-4),95.6,0.96109599,328.3,319.76,6.0874362,5.9,6.7
2019,BA,publica,fundamental,finais (6-9),79.3,0.79677403,242.72,242.22,4.7490001,3.8,4.3
2019,BA,publica,fundamental,iniciais (1-5),89.2,0.89497399,207.16,196.1,5.487896,4.9,4.5
2019,BA,total,fundamental,finais (6-9),81.4,0.81789201,251.69,250.55,5.037333,4.1,4.5
2019,BA,total,fundamental,iniciais (1-5),91,0.91147703,215.16,204.28,5.7899261,5.3,4.7
2019,BA,total,medio,todos (1-4),79.4,0.802145,261.35,263.91,4.311049,3.5,4.5
2019,CE,estadual,fundamental,finais (6-9),91,0.90592003,253.63,258.11,5.1958332,4.7,4.5
2019,CE,estadual,fundamental,iniciais (1-5),95,0.951334,246.44,230.61,6.8663759,6.5,5.2
2019,CE,estadual,medio,todos (1-4),92.4,0.94290501,266.07,270.42,4.4747958,4.2,4.5
2019,CE,privada,fundamental,finais (6-9),97.4,0.97374803,290.8,287.79,6.3099999,6.1,6.9
2019,CE,privada,fundamental,iniciais (1-5),98.8,0.98839903,240.91,232.24,6.7903628,6.7,7
2019,CE,privada,medio,todos (1-4),96.6,0.966371,322.88,315.2,5.9429088,5.7,6.8
2019,CE,publica,fundamental,finais (6-9),94.2,0.94311899,264.26,264.73,5.4833331,5.2,4.6
2019,CE,publica,fundamental,iniciais (1-5),98,0.98042202,231.44,219.83,6.383482,6.3,4.8
2019,CE,total,fundamental,finais (6-9),94.8,0.94848299,269.73,269.5,5.6539998,5.4,4.9
2019,CE,total,fundamental,iniciais (1-5),98.2,0.98209298,233.91,223.07,6.489614,6.4,5.1
2019,CE,total,medio,todos (1-4),92.7,0.94530398,272.82,275.73,4.6489501,4.4,4.9
2019,DF,estadual,fundamental,finais (6-9),89.1,0.88958597,257.14,254.27,5.190167,4.6,5
2019,DF,estadual,fundamental,iniciais (1-5),94.8,0.94849598,233.74,222.13,6.4692669,6.1,6.3
2019,DF,estadual,medio,todos (1-4),82.9,0.83452398,276.57,279.04,4.7513199,4,4.6
2019,DF,privada,fundamental,finais (6-9),97.7,0.97647703,312.92,302.23,6.919333,6.8,7.3
2019,DF,privada,fundamental,iniciais (1-5),99.7,0.99639702,263.92,252.35,7.5956421,7.6,7.7
2019,DF,privada,medio,todos (1-4),96.4,0.96437103,345.35,326.01,6.4206152,6.2,7.1
2019,DF,publica,fundamental,finais (6-9),89.2,0.89016402,258.04,254.85,5.2150002,4.6,5
2019,DF,publica,fundamental,iniciais (1-5),94.8,0.94849598,233.74,222.13,6.4692669,6.1,6.3
2019,DF,total,fundamental,finais (6-9),91.3,0.91170698,271.91,266.82,5.6455002,5.1,5.6
2019,DF,total,fundamental,iniciais (1-5),96.1,0.96107697,241.85,230.25,6.7721162,6.5,6.6
2019,DF,total,medio,todos (1-4),86.1,0.86527002,296.45,292.64,5.2341261,4.5,5.2
2019,ES,estadual,fundamental,finais (6-9),89.5,0.89595401,262.79,257.54,5.3388329,4.8,5.3
2019,ES,estadual,fundamental,iniciais (1-5),95.9,0.96028697,228.64,218.22,6.3010678,6.1,5.7
2019,ES,estadual,medio,todos (1-4),87.6,0.90325999,289.14,286.95,5.0461278,4.6,4.7
2019,ES,privada,fundamental,finais (6-9),97.5,0.97474802,319.64,303.6,7.0541668,6.9,7.2
2019,ES,privada,fundamental,iniciais (1-5),99.6,0.99599302,266.3,250.75,7.6122031,7.6,7.6
2019,ES,privada,medio,todos (1-4),96.5,0.95684397,354.8,330.38,6.618609,6.3,6.9
2019,ES,publica,fundamental,finais (6-9),87.6,0.87890202,263.51,258.45,5.366333,4.7,5.2
2019,ES,publica,fundamental,iniciais (1-5),94.5,0.94510102,228.27,215.46,6.2434192,5.9,5.9
2019,ES,total,fundamental,finais (6-9),88.9,0.890939,271.3,264.73,5.600667,5,5.5
2019,ES,total,fundamental,iniciais (1-5),95.2,0.951976,233.66,220.47,6.4377332,6.1,6.1
2019,ES,total,medio,todos (1-4),88.8,0.90687799,298.48,293.14,5.270113,4.8,5.3
2019,GO,estadual,fundamental,finais (6-9),95.5,0.95498502,265.01,264.48,5.4916668,5.2,5
2019,GO,estadual,fundamental,iniciais (1-5),98.5,0.98773998,235.82,222.72,6.519742,6.4,5.8
2019,GO,estadual,medio,todos (1-4),92.4,0.94604099,282.92,285.35,4.934957,4.7,4.4
2019,GO,privada,fundamental,finais (6-9),97.9,0.978742,295.63,289.54,6.4196668,6.3,6.8
2019,GO,privada,fundamental,iniciais (1-5),99.4,0.99359798,250.97,240.91,7.1401029,7.1,7.2
2019,GO,privada,medio,todos (1-4),96.6,0.96006799,338.01,320.04,6.228004,6,7
2019,GO,publica,fundamental,finais (6-9),94.6,0.94598198,263.26,263.14,5.4400001,5.1,5
2019,GO,publica,fundamental,iniciais (1-5),96.3,0.96305799,226.91,216.19,6.2310858,6,5.8
2019,GO,total,fundamental,finais (6-9),95.1,0.95148599,268.72,267.6,5.6053329,5.3,5.3
2019,GO,total,fundamental,iniciais (1-5),96.9,0.96923298,231.33,220.75,6.3983068,6.2,6
2019,GO,total,medio,todos (1-4),92.9,0.93253201,291.79,290.95,5.1432271,4.8,4.8
2019,MA,estadual,fundamental,finais (6-9),92.6,0.92518401,243.42,249.07,4.875,4.5,5
2019,MA,estadual,fundamental,iniciais (1-5),81.1,0.81483102,184.47,178.6,4.7360182,3.9,5.2
2019,MA,estadual,medio,todos (1-4),90.5,0.905321,249.77,256.57,4.0383878,3.7,4
2019,MA,privada,fundamental,finais (6-9),96.7,0.96724802,284.76,281.07,6.097167,5.9,6.7
2019,MA,privada,fundamental,iniciais (1-5),99,0.98979199,233.22,224.42,6.5011692,6.4,6.6
2019,MA,privada,medio,todos (1-4),94.8,0.95372999,315.04,312.25,5.7886348,5.5,6.1
2019,MA,publica,fundamental,finais (6-9),87.8,0.87974501,236.41,239.13,4.5926671,4,4.6
2019,MA,publica,fundamental,iniciais (1-5),93.6,0.93772203,197.35,185.41,5.1061792,4.8,4.7
2019,MA,total,fundamental,finais (6-9),88.5,0.88712001,242.32,244.25,4.7763329,4.2,4.8
2019,MA,total,fundamental,iniciais (1-5),94.3,0.94398099,203.19,191.77,5.3332758,5,4.8
2019,MA,total,medio,todos (1-4),90.6,0.91503203,253.47,259.73,4.13766,3.8,4.3
2019,MG,estadual,fundamental,finais (6-9),87.7,0.87785703,260.88,256.72,5.2933331,4.6,5.3
2019,MG,estadual,fundamental,iniciais (1-5),99.5,0.99539798,234.02,222.58,6.482985,6.5,6.6
2019,MG,estadual,medio,todos (1-4),82.8,0.838278,278.73,277.83,4.7636828,4,5
2019,MG,privada,fundamental,finais (6-9),96.9,0.96848899,320.01,305.27,7.0883331,6.9,7.6
2019,MG,privada,fundamental,iniciais (1-5),99.3,0.99319398,274.79,257.17,7.8912072,7.8,8
2019,MG,privada,medio,todos (1-4),95.7,0.956213,355.04,333.52,6.669136,6.4,7.3
2019,MG,publica,fundamental,finais (6-9),88.1,0.88226902,262,257.92,5.3319998,4.7,5.3
2019,MG,publica,fundamental,iniciais (1-5),97.9,0.97884101,232.58,219.72,6.4032631,6.3,6.4
2019,MG,total,fundamental,finais (6-9),89.1,0.89206898,269.11,263.73,5.547667,4.9,5.5
2019,MG,total,fundamental,iniciais (1-5),98.1,0.98087698,238.11,224.61,6.5980601,6.5,6.5
2019,MG,total,medio,todos (1-4),84.4,0.85052198,287.54,284.26,4.9835358,4.2,5.3
2019,MS,estadual,fundamental,finais (6-9),87.9,0.87853098,259.19,255.16,5.2391672,4.6,4.7
2019,MS,estadual,fundamental,iniciais (1-5),92.4,0.93076497,224.14,212.72,6.1148548,5.7,5.2
2019,MS,estadual,medio,todos (1-4),81.1,0.85248297,278.13,279.42,4.7789178,4.1,4.5
2019,MS,privada,fundamental,finais (6-9),97.7,0.976717,309.95,293.27,6.7206669,6.6,7
2019,MS,privada,fundamental,iniciais (1-5),99.1,0.99058098,258.23,246.19,7.3748679,7.3,7.5
2019,MS,privada,medio,todos (1-4),96.6,0.96709502,338.29,323.3,6.2807479,6.1,7
2019,MS,publica,fundamental,finais (6-9),87.8,0.879363,260.32,256.51,5.2808328,4.6,4.9
2019,MS,publica,fundamental,iniciais (1-5),90.8,0.91062701,223.05,211.67,6.07511,5.5,5.3
2019,MS,total,fundamental,finais (6-9),88.9,0.88946199,265.82,260.57,5.4400001,4.8,5.1
2019,MS,total,fundamental,iniciais (1-5),91.8,0.92009699,227.27,215.82,6.2310519,5.7,5.5
2019,MS,total,medio,todos (1-4),83.1,0.85677898,285.41,284.7,4.960207,4.2,4.8
2019,MT,estadual,fundamental,finais (6-9),91.4,0.91535997,246.5,245.39,4.8649998,4.5,4.6
2019,MT,estadual,fundamental,iniciais (1-5),97.1,0.96971297,214.38,203.28,5.7568321,5.6,5.5
2019,MT,estadual,medio,todos (1-4),70.1,0.766159,263.72,265.98,4.3751831,3.4,4.2
2019,MT,privada,fundamental,finais (6-9),97.8,0.97723299,305.64,295.01,6.6774998,6.5,6.7
2019,MT,privada,fundamental,iniciais (1-5),99.2,0.99239802,253.05,238.1,7.128922,7.1,7
2019,MT,privada,medio,todos (1-4),97.1,0.97236699,337.95,322.01,6.2566519,6.1,6.6
2019,MT,publica,fundamental,finais (6-9),92.3,0.92241001,248.05,246.5,4.9091668,4.5,4.7
2019,MT,publica,fundamental,iniciais (1-5),97.7,0.97685897,217.02,206.02,5.856935,5.7,5.5
2019,MT,total,fundamental,finais (6-9),92.9,0.92828399,255.22,252.52,5.1291671,4.8,4.9
2019,MT,total,fundamental,iniciais (1-5),97.9,0.97889,221.92,210.38,6.0300531,5.9,5.6
2019,MT,total,medio,todos (1-4),73.2,0.79153401,271.32,271.73,4.5681429,3.6,4.7
2019,PA,estadual,fundamental,finais (6-9),83.3,0.833296,234.44,238.13,4.5430002,3.8,4.9
2019,PA,estadual,fundamental,iniciais (1-5),90.9,0.91597998,203.46,195.83,5.4122882,5,4.7
2019,PA,estadual,medio,todos (1-4),76.8,0.80282402,246.08,252.83,3.9307239,3.2,4.2
2019,PA,privada,fundamental,finais (6-9),97.5,0.97474003,283.32,284.35,6.1281672,6,6.7
2019,PA,privada,fundamental,iniciais (1-5),98.8,0.98759198,239.57,232.47,6.7689338,6.7,7
2019,PA,privada,medio,todos (1-4),97,0.97742802,324.97,319.67,6.0391788,5.9,6.4
2019,PA,publica,fundamental,finais (6-9),82.5,0.828978,240.64,242.24,4.7148328,3.9,4.9
2019,PA,publica,fundamental,iniciais (1-5),87.4,0.87628597,202.53,192.27,5.3299508,4.7,4.6
2019,PA,total,fundamental,finais (6-9),83.8,0.84168798,246.52,248.03,4.9095001,4.1,5.1
2019,PA,total,fundamental,iniciais (1-5),88.4,0.88660997,207.11,197.24,5.507678,4.9,4.7
2019,PA,total,medio,todos (1-4),78.6,0.82115299,254.49,259.94,4.155129,3.4,4.4
2019,PB,estadual,fundamental,finais (6-9),77.9,0.77592403,245.72,245.33,4.8511672,3.8,4.3
2019,PB,estadual,fundamental,iniciais (1-5),90.9,0.916466,204.78,193.41,5.3936801,4.9,5
2019,PB,estadual,medio,todos (1-4),80.6,0.83067298,261.51,266.23,4.348177,3.6,4.2
2019,PB,privada,fundamental,finais (6-9),96.5,0.96548897,296.89,290.08,6.4498329,6.2,6.6
2019,PB,privada,fundamental,iniciais (1-5),98.6,0.98638898,240.75,230.49,6.7552819,6.7,7
2019,PB,privada,medio,todos (1-4),95.6,0.967507,330.75,318.29,6.0998492,5.9,6.4
2019,PB,publica,fundamental,finais (6-9),80.7,0.810238,245.55,244.64,4.8366671,3.9,4.2
2019,PB,publica,fundamental,iniciais (1-5),91.2,0.91425699,208.08,195.52,5.4951062,5,4.7
2019,PB,total,fundamental,finais (6-9),83.4,0.83654797,256.14,254.02,5.169333,4.3,4.5
2019,PB,total,fundamental,iniciais (1-5),92.9,0.93057501,216.5,204.55,5.8202591,5.4,5
2019,PB,total,medio,todos (1-4),83.3,0.86416602,274.75,276.17,4.6827941,4,4.6
2019,PE,estadual,fundamental,finais (6-9),93.5,0.93522203,251.63,252.11,5.0626669,4.7,4.2
2019,PE,estadual,fundamental,iniciais (1-5),85.8,0.857346,215.69,207.08,5.8508039,5,5.1
2019,PE,estadual,medio,todos (1-4),93.6,0.94721198,272.76,276.29,4.6567812,4.4,4.3
2019,PE,privada,fundamental,finais (6-9),96.9,0.96824199,289.29,283.54,6.2140002,6,6.9
2019,PE,privada,fundamental,iniciais (1-5),98.3,0.98278803,236.44,225.05,6.5743461,6.5,7
2019,PE,privada,medio,todos (1-4),95.8,0.96856898,330.97,319.73,6.1243472,5.9,6.6
2019,PE,publica,fundamental,finais (6-9),90.6,0.90691298,250.52,248.85,4.9896669,4.5,4.1
2019,PE,publica,fundamental,iniciais (1-5),92.8,0.93036002,209.6,195.58,5.5250592,5.1,4.8
2019,PE,total,fundamental,finais (6-9),91.8,0.918643,258.79,256.23,5.2505002,4.8,4.5
2019,PE,total,fundamental,iniciais (1-5),94.4,0.94491702,217.74,204.52,5.8433971,5.5,5.2
2019,PE,total,medio,todos (1-4),93.5,0.92602903,281.14,282.45,4.8665438,4.5,4.6
2019,PI,estadual,fundamental,finais (6-9),86.2,0.85941702,251.35,250.55,5.0318332,4.3,4.4
2019,PI,estadual,fundamental,iniciais (1-5),92.2,0.93342203,232.82,220.88,6.429132,6,4.5
2019,PI,estadual,medio,todos (1-4),83.3,0.872307,260.92,262.29,4.2809081,3.7,3.8
2019,PI,privada,fundamental,finais (6-9),95.4,0.95349801,309.48,298.55,6.8006668,6.5,6.8
2019,PI,privada,fundamental,iniciais (1-5),98.5,0.98459703,250.13,240.38,7.1144118,7,7
2019,PI,privada,medio,todos (1-4),95.3,0.953017,338.41,325.39,6.313571,6,6.8
2019,PI,publica,fundamental,finais (6-9),89,0.89300102,257.76,253.61,5.1896672,4.6,4.5
2019,PI,publica,fundamental,iniciais (1-5),92.5,0.92679501,218.49,205.41,5.8737359,5.4,4.6
2019,PI,total,fundamental,finais (6-9),89.8,0.90049303,267.63,262.2,5.4971671,5,4.8
